IncidenceVerbs,IncidenceAdj,IncidenceNouns,IncidenceCon,IncidencePron,ContentIncidence,ContentDiversity,label
0.073,0.033,0.114,0.05,0.015,0.22,0.5583756345177665,Heavy Metal
0.036,0.015,0.068,0.034,0.033,0.119,0.4779116465863454,Heavy Metal
0.036,0.011,0.05,0.035,0.019,0.097,0.5,Heavy Metal
0.035,0.024,0.07,0.036,0.007,0.129,0.5265306122448979,Heavy Metal
0.03,0.013,0.043,0.029,0.01,0.086,0.5443037974683544,Heavy Metal
0.019,0.019,0.045,0.033,0.012,0.083,0.5,Heavy Metal
0.034,0.015,0.064,0.046,0.012,0.113,0.4767932489451477,Heavy Metal
0.036,0.011,0.057,0.044,0.019,0.104,0.46017699115044247,Heavy Metal
0.057,0.017,0.087,0.044,0.01,0.161,0.5532646048109966,Heavy Metal
0.029,0.034,0.056,0.028,0.011,0.119,0.5458715596330275,Heavy Metal
0.028,0.003,0.035,0.018,0.009,0.066,0.5116279069767442,Heavy Metal
0.056,0.021,0.076,0.054,0.027,0.153,0.48417721518987344,Heavy Metal
0.043,0.018,0.062,0.054,0.03,0.123,0.4659090909090909,Heavy Metal
0.033,0.022,0.067,0.055,0.015,0.122,0.45018450184501846,Heavy Metal
0.024,0.021,0.061,0.036,0.015,0.106,0.5353535353535354,Heavy Metal
0.032,0.014,0.054,0.057,0.009,0.1,0.4608294930875576,Heavy Metal
0.051,0.015,0.071,0.061,0.026,0.137,0.4405144694533762,Heavy Metal
0.022,0.014,0.037,0.019,0.011,0.073,0.5214285714285715,Heavy Metal
0.016,0.012,0.028,0.024,0.007,0.056,0.49557522123893805,Heavy Metal
0.018,0.01,0.035,0.022,0.004,0.063,0.4921875,Heavy Metal
0.05,0.027,0.066,0.061,0.01,0.143,0.4735099337748344,Heavy Metal
0.021,0.01,0.025,0.025,0.009,0.056,0.45161290322580644,Heavy Metal
0.024,0.011,0.029,0.016,0.025,0.064,0.47761194029850745,Heavy Metal
0.053,0.024,0.055,0.031,0.015,0.132,0.528,Heavy Metal
0.051,0.017,0.067,0.044,0.039,0.135,0.45918367346938777,Heavy Metal
0.018,0.008,0.036,0.047,0.013,0.062,0.3875,Heavy Metal
0.03,0.002,0.032,0.036,0.008,0.064,0.4444444444444444,Heavy Metal
0.018,0.013,0.037,0.027,0.002,0.068,0.5271317829457365,Heavy Metal
0.046,0.017,0.05,0.037,0.017,0.113,0.4870689655172414,Heavy Metal
0.028,0.017,0.067,0.036,0.004,0.112,0.5490196078431373,Heavy Metal
0.042,0.011,0.055,0.039,0.007,0.108,0.5046728971962616,Heavy Metal
0.056,0.031,0.076,0.04,0.027,0.163,0.5620689655172414,Heavy Metal
0.04,0.022,0.033,0.021,0.017,0.095,0.4846938775510204,Heavy Metal
0.019,0.005,0.049,0.031,0.003,0.073,0.553030303030303,Heavy Metal
0.028,0.021,0.037,0.025,0.013,0.086,0.5180722891566265,Heavy Metal
0.045,0.016,0.066,0.045,0.027,0.127,0.5799086757990868,Heavy Metal
0.032,0.01,0.029,0.022,0.023,0.071,0.44936708860759494,Heavy Metal
0.021,0.022,0.057,0.038,0.001,0.1,0.5128205128205128,Heavy Metal
0.054,0.021,0.061,0.042,0.009,0.136,0.6634146341463415,Heavy Metal
0.025,0.01,0.035,0.018,0.013,0.07,0.49645390070921985,Heavy Metal
0.041,0.024,0.079,0.043,0.008,0.144,0.6857142857142857,Heavy Metal
0.037,0.009,0.041,0.028,0.002,0.087,0.4915254237288136,Heavy Metal
0.028,0.019,0.04,0.04,0.011,0.087,0.4393939393939394,Heavy Metal
0.018,0.009,0.026,0.028,0.003,0.053,0.45689655172413796,Heavy Metal
0.024,0.013,0.042,0.029,0.002,0.079,0.5231788079470199,Heavy Metal
0.025,0.022,0.041,0.028,0.012,0.088,0.4835164835164835,Heavy Metal
0.036,0.014,0.054,0.019,0.02,0.104,0.48148148148148145,Heavy Metal
0.023,0.011,0.034,0.021,0.022,0.068,0.4594594594594595,Heavy Metal
0.038,0.015,0.04,0.03,0.017,0.093,0.5254237288135594,Heavy Metal
0.059,0.026,0.079,0.074,0.015,0.164,0.4672364672364672,Heavy Metal
0.04,0.02,0.07,0.044,0.018,0.13,0.6310679611650486,Heavy Metal
0.017,0.015,0.038,0.015,0.007,0.07,0.5,Heavy Metal
0.025,0.019,0.059,0.025,0.004,0.103,0.7202797202797203,Heavy Metal
0.041,0.026,0.056,0.032,0.005,0.123,0.5347826086956522,Heavy Metal
0.02,0.015,0.037,0.023,0.008,0.072,0.576,Heavy Metal
0.054,0.026,0.066,0.054,0.027,0.146,0.4850498338870432,Heavy Metal
0.041,0.02,0.05,0.038,0.023,0.111,0.5211267605633803,Heavy Metal
0.021,0.01,0.036,0.031,0.014,0.067,0.4962962962962963,Heavy Metal
0.039,0.02,0.06,0.036,0.013,0.119,0.6296296296296297,Heavy Metal
0.035,0.023,0.053,0.054,0.014,0.111,0.4493927125506073,Heavy Metal
0.054,0.019,0.05,0.045,0.02,0.123,0.4823529411764706,Heavy Metal
0.041,0.027,0.092,0.084,0.032,0.16,0.471976401179941,Heavy Metal
0.029,0.007,0.037,0.024,0.013,0.073,0.6403508771929824,Heavy Metal
0.026,0.022,0.071,0.043,0.017,0.119,0.497907949790795,Heavy Metal
0.055,0.007,0.045,0.035,0.029,0.107,0.4403292181069959,Heavy Metal
0.046,0.012,0.061,0.03,0.025,0.119,0.5265486725663717,Heavy Metal
0.03,0.025,0.043,0.025,0.009,0.098,0.5568181818181818,Heavy Metal
0.019,0.01,0.046,0.027,0.004,0.075,0.6521739130434783,Heavy Metal
0.019,0.008,0.024,0.022,0.01,0.051,0.408,Heavy Metal
0.053,0.018,0.047,0.024,0.016,0.118,0.6629213483146067,Heavy Metal
0.014,0.014,0.036,0.019,0.005,0.064,0.5565217391304348,Heavy Metal
0.06,0.025,0.091,0.07,0.019,0.176,0.55,Heavy Metal
0.036,0.019,0.054,0.034,0.007,0.109,0.5023041474654378,Heavy Metal
0.044,0.022,0.066,0.048,0.03,0.132,0.49070631970260226,Heavy Metal
0.036,0.01,0.051,0.024,0.021,0.097,0.5950920245398773,Heavy Metal
0.036,0.03,0.071,0.033,0.005,0.137,0.7172774869109948,Heavy Metal
0.027,0.016,0.038,0.026,0.014,0.081,0.5192307692307693,Heavy Metal
0.066,0.028,0.075,0.056,0.023,0.169,0.5075075075075075,Heavy Metal
0.029,0.009,0.054,0.046,0.009,0.092,0.46938775510204084,Heavy Metal
0.063,0.023,0.071,0.022,0.029,0.157,0.628,Heavy Metal
0.023,0.017,0.033,0.01,0.007,0.073,0.6517857142857143,Heavy Metal
0.027,0.018,0.046,0.044,0.011,0.091,0.4482758620689655,Heavy Metal
0.031,0.018,0.045,0.035,0.004,0.094,0.5696969696969697,Heavy Metal
0.014,0.006,0.05,0.032,0.006,0.07,0.4794520547945205,Heavy Metal
0.086,0.031,0.076,0.054,0.047,0.193,0.5012987012987012,Heavy Metal
0.078,0.033,0.092,0.081,0.049,0.203,0.4481236203090508,Heavy Metal
0.051,0.032,0.048,0.045,0.021,0.131,0.5057915057915058,Heavy Metal
0.046,0.016,0.057,0.035,0.028,0.119,0.49173553719008267,Heavy Metal
0.028,0.003,0.034,0.018,0.009,0.065,0.5038759689922481,Heavy Metal
0.048,0.013,0.09,0.052,0.024,0.151,0.5084175084175084,Heavy Metal
0.046,0.013,0.058,0.045,0.023,0.117,0.4978723404255319,Heavy Metal
0.039,0.021,0.05,0.038,0.018,0.11,0.5263157894736842,Heavy Metal
0.063,0.031,0.072,0.041,0.032,0.166,0.5337620578778135,Heavy Metal
0.024,0.015,0.06,0.03,0.004,0.099,0.7021276595744681,Heavy Metal
0.019,0.011,0.031,0.022,0.002,0.061,0.5350877192982456,Heavy Metal
0.032,0.015,0.037,0.009,0.023,0.084,0.5753424657534246,Heavy Metal
0.04,0.015,0.056,0.045,0.016,0.111,0.5045454545454545,Heavy Metal
0.028,0.009,0.025,0.019,0.019,0.062,0.45588235294117646,Heavy Metal
0.036,0.034,0.056,0.04,0.041,0.126,0.4684014869888476,Heavy Metal
0.026,0.014,0.034,0.015,0.016,0.074,0.5174825174825175,Heavy Metal
0.032,0.007,0.038,0.029,0.016,0.077,0.48125,Heavy Metal
0.074,0.031,0.121,0.077,0.03,0.226,0.6225895316804407,Heavy Metal
0.053,0.026,0.074,0.061,0.015,0.153,0.504950495049505,Heavy Metal
0.029,0.003,0.057,0.022,0.021,0.089,0.6054421768707483,Heavy Metal
0.018,0.012,0.038,0.018,0.003,0.068,0.5396825396825397,Heavy Metal
0.026,0.015,0.035,0.017,0.016,0.076,0.6440677966101694,Heavy Metal
0.073,0.031,0.074,0.035,0.023,0.178,0.5313432835820896,Heavy Metal
0.043,0.016,0.07,0.029,0.007,0.129,0.6825396825396826,Heavy Metal
0.034,0.012,0.07,0.06,0.017,0.116,0.48132780082987553,Heavy Metal
0.032,0.006,0.039,0.024,0.003,0.077,0.5384615384615384,Heavy Metal
0.017,0.013,0.039,0.033,0.011,0.069,0.4726027397260274,Heavy Metal
0.04,0.015,0.029,0.035,0.01,0.084,0.45652173913043476,Heavy Metal
0.05,0.014,0.041,0.046,0.024,0.105,0.4525862068965517,Heavy Metal
0.034,0.017,0.065,0.032,0.007,0.116,0.703030303030303,Heavy Metal
0.028,0.016,0.053,0.035,0.021,0.097,0.48258706467661694,Heavy Metal
0.053,0.019,0.051,0.028,0.029,0.123,0.5394736842105263,Heavy Metal
0.033,0.027,0.071,0.046,0.012,0.131,0.5097276264591439,Heavy Metal
0.037,0.013,0.018,0.025,0.011,0.068,0.4473684210526316,Heavy Metal
0.023,0.015,0.046,0.034,0.009,0.084,0.6268656716417911,Heavy Metal
0.041,0.011,0.049,0.035,0.02,0.101,0.4855769230769231,Heavy Metal
0.028,0.01,0.03,0.016,0.011,0.068,0.5483870967741935,Heavy Metal
0.014,0.006,0.024,0.015,0.028,0.044,0.36363636363636365,Heavy Metal
0.077,0.028,0.116,0.038,0.035,0.221,0.574025974025974,Heavy Metal
0.022,0.026,0.056,0.04,0.021,0.104,0.4622222222222222,Heavy Metal
0.055,0.014,0.058,0.053,0.015,0.127,0.45357142857142857,Heavy Metal
0.024,0.031,0.053,0.034,0.005,0.108,0.5934065934065934,Heavy Metal
0.016,0.018,0.032,0.018,0.009,0.066,0.4647887323943662,Heavy Metal
0.041,0.009,0.039,0.023,0.017,0.089,0.489010989010989,Heavy Metal
0.036,0.03,0.056,0.046,0.005,0.122,0.49795918367346936,Heavy Metal
0.029,0.014,0.034,0.03,0.008,0.077,0.44508670520231214,Heavy Metal
0.043,0.009,0.04,0.023,0.017,0.092,0.5054945054945055,Heavy Metal
0.088,0.057,0.085,0.045,0.034,0.23,0.5450236966824644,Heavy Metal
0.036,0.006,0.035,0.033,0.011,0.077,0.5273972602739726,Heavy Metal
0.043,0.016,0.063,0.033,0.02,0.122,0.5126050420168067,Heavy Metal
0.047,0.017,0.085,0.049,0.025,0.149,0.4885245901639344,Heavy Metal
0.047,0.032,0.069,0.057,0.032,0.148,0.47435897435897434,Heavy Metal
0.015,0.015,0.029,0.015,0.009,0.059,0.46825396825396826,Heavy Metal
0.015,0.025,0.03,0.022,0.003,0.07,0.5343511450381679,Heavy Metal
0.036,0.013,0.049,0.039,0.007,0.098,0.44545454545454544,Heavy Metal
0.037,0.004,0.039,0.024,0.003,0.08,0.54421768707483,Heavy Metal
0.06,0.018,0.057,0.04,0.033,0.135,0.5113636363636364,Heavy Metal
0.044,0.019,0.043,0.053,0.023,0.106,0.39114391143911437,Heavy Metal
0.077,0.007,0.066,0.042,0.019,0.15,0.47770700636942676,Heavy Metal
0.025,0.005,0.022,0.01,0.021,0.052,0.5,Heavy Metal
0.051,0.025,0.061,0.043,0.018,0.137,0.5393700787401575,Heavy Metal
0.027,0.015,0.026,0.009,0.005,0.068,0.5964912280701754,Heavy Metal
0.043,0.011,0.063,0.05,0.02,0.117,0.4854771784232365,Heavy Metal
0.053,0.029,0.065,0.046,0.022,0.147,0.47266881028938906,Heavy Metal
0.04,0.018,0.062,0.055,0.022,0.12,0.43956043956043955,Heavy Metal
0.061,0.022,0.052,0.044,0.03,0.135,0.4804270462633452,Heavy Metal
0.048,0.032,0.062,0.021,0.022,0.142,0.5772357723577236,Heavy Metal
0.047,0.016,0.043,0.041,0.014,0.106,0.507177033492823,Heavy Metal
0.079,0.021,0.06,0.05,0.015,0.16,0.528052805280528,Heavy Metal
0.038,0.029,0.063,0.028,0.049,0.13,0.4391891891891892,Heavy Metal
0.022,0.017,0.027,0.023,0.013,0.066,0.4489795918367347,Heavy Metal
0.048,0.024,0.068,0.042,0.013,0.14,0.5577689243027888,Heavy Metal
0.048,0.017,0.046,0.051,0.009,0.111,0.5186915887850467,Heavy Metal
0.051,0.023,0.057,0.069,0.034,0.131,0.4486301369863014,Heavy Metal
0.089,0.035,0.071,0.07,0.037,0.195,0.46987951807228917,Heavy Metal
0.046,0.015,0.027,0.056,0.039,0.088,0.33976833976833976,Heavy Metal
0.043,0.023,0.024,0.025,0.01,0.09,0.4945054945054945,Heavy Metal
0.043,0.023,0.023,0.025,0.01,0.089,0.489010989010989,Heavy Metal
0.065,0.026,0.064,0.038,0.017,0.155,0.5636363636363636,Heavy Metal
0.039,0.013,0.038,0.047,0.019,0.09,0.4090909090909091,Heavy Metal
0.064,0.02,0.028,0.035,0.016,0.112,0.47257383966244726,Heavy Metal
0.047,0.02,0.044,0.032,0.024,0.111,0.5388349514563107,Heavy Metal
0.069,0.019,0.064,0.025,0.046,0.152,0.4840764331210191,Heavy Metal
0.092,0.022,0.072,0.053,0.026,0.186,0.5138121546961326,Heavy Metal
0.053,0.016,0.085,0.066,0.05,0.154,0.4709480122324159,Heavy Metal
0.039,0.007,0.052,0.064,0.025,0.098,0.42424242424242425,Heavy Metal
0.077,0.009,0.077,0.063,0.039,0.163,0.4780058651026393,Heavy Metal
0.049,0.01,0.063,0.056,0.038,0.122,0.41216216216216217,Heavy Metal
0.047,0.043,0.063,0.033,0.028,0.153,0.5730337078651685,Heavy Metal
0.029,0.007,0.05,0.022,0.012,0.086,0.5512820512820513,Heavy Metal
0.053,0.021,0.048,0.014,0.02,0.122,0.5596330275229358,Heavy Metal
0.052,0.015,0.035,0.015,0.017,0.102,0.5284974093264249,Heavy Metal
0.059,0.025,0.093,0.033,0.026,0.177,0.5331325301204819,Heavy Metal
0.031,0.006,0.031,0.036,0.017,0.068,0.4755244755244755,Heavy Metal
0.039,0.027,0.053,0.027,0.032,0.119,0.5,Heavy Metal
0.044,0.008,0.022,0.014,0.041,0.074,0.4157303370786517,Heavy Metal
0.068,0.012,0.033,0.02,0.028,0.113,0.4448818897637795,Heavy Metal
0.024,0.005,0.017,0.011,0.012,0.046,0.4144144144144144,Heavy Metal
0.059,0.026,0.05,0.023,0.023,0.135,0.5720338983050848,Heavy Metal
0.046,0.017,0.044,0.039,0.016,0.107,0.5404040404040404,Heavy Metal
0.045,0.008,0.057,0.048,0.023,0.11,0.45267489711934156,Heavy Metal
0.03,0.016,0.039,0.027,0.022,0.085,0.45454545454545453,Heavy Metal
0.061,0.015,0.075,0.055,0.036,0.151,0.4967105263157895,Heavy Metal
0.043,0.016,0.038,0.026,0.033,0.097,0.46634615384615385,Heavy Metal
0.045,0.013,0.04,0.039,0.016,0.098,0.4336283185840708,Heavy Metal
0.024,0.015,0.015,0.024,0.012,0.054,0.46153846153846156,Heavy Metal
0.012,0.03,0.067,0.064,0.005,0.109,0.5,Heavy Metal
0.031,0.012,0.045,0.031,0.013,0.088,0.4835164835164835,Heavy Metal
0.035,0.013,0.05,0.044,0.011,0.098,0.4100418410041841,Heavy Metal
0.048,0.008,0.094,0.049,0.019,0.15,0.4411764705882353,Heavy Metal
0.1,0.012,0.07,0.045,0.02,0.182,0.5565749235474006,Heavy Metal
0.07,0.009,0.049,0.048,0.034,0.128,0.48854961832061067,Heavy Metal
0.029,0.001,0.013,0.01,0.021,0.043,0.44329896907216493,Heavy Metal
0.027,0.009,0.036,0.035,0.015,0.072,0.4768211920529801,Heavy Metal
0.024,0.017,0.026,0.021,0.009,0.067,0.4855072463768116,Heavy Metal
0.06,0.015,0.062,0.03,0.032,0.137,0.5169811320754717,Heavy Metal
0.071,0.018,0.031,0.034,0.072,0.12,0.44280442804428044,Heavy Metal
0.068,0.014,0.037,0.038,0.06,0.119,0.42805755395683454,Heavy Metal
0.037,0.025,0.04,0.023,0.026,0.102,0.5230769230769231,Heavy Metal
0.035,0.01,0.022,0.008,0.006,0.067,0.6036036036036037,Heavy Metal
0.023,0.009,0.057,0.063,0.031,0.089,0.36929460580912865,Heavy Metal
0.076,0.021,0.095,0.03,0.043,0.192,0.5203252032520326,Heavy Metal
0.075,0.029,0.066,0.055,0.026,0.17,0.513595166163142,Heavy Metal
0.066,0.012,0.028,0.02,0.032,0.106,0.507177033492823,Heavy Metal
0.029,0.007,0.05,0.04,0.015,0.086,0.4095238095238095,Heavy Metal
0.041,0.008,0.071,0.041,0.014,0.12,0.5042016806722689,Heavy Metal
0.04,0.025,0.032,0.033,0.006,0.097,0.49238578680203043,Heavy Metal
0.03,0.023,0.054,0.03,0.006,0.107,0.6149425287356322,Heavy Metal
0.067,0.011,0.03,0.033,0.066,0.108,0.43548387096774194,Heavy Metal
0.034,0.008,0.054,0.04,0.017,0.096,0.5161290322580645,Heavy Metal
0.074,0.023,0.086,0.054,0.043,0.183,0.4753246753246753,Heavy Metal
0.057,0.009,0.042,0.008,0.033,0.108,0.5167464114832536,Heavy Metal
0.039,0.016,0.044,0.044,0.022,0.099,0.4248927038626609,Heavy Metal
0.062,0.038,0.038,0.035,0.014,0.138,0.4946236559139785,Heavy Metal
0.065,0.009,0.054,0.034,0.021,0.128,0.49612403100775193,Heavy Metal
0.044,0.038,0.088,0.041,0.018,0.17,0.5666666666666667,Heavy Metal
0.049,0.027,0.039,0.037,0.014,0.115,0.5348837209302325,Heavy Metal
0.035,0.015,0.035,0.03,0.02,0.085,0.5279503105590062,Heavy Metal
0.039,0.015,0.043,0.033,0.028,0.097,0.470873786407767,Heavy Metal
0.046,0.031,0.046,0.018,0.026,0.123,0.5418502202643172,Heavy Metal
0.049,0.008,0.034,0.023,0.012,0.091,0.489247311827957,Heavy Metal
0.073,0.011,0.095,0.078,0.045,0.179,0.4637305699481865,Heavy Metal
0.081,0.028,0.082,0.08,0.037,0.191,0.45047169811320753,Soft Rock
0.074,0.03,0.045,0.036,0.03,0.149,0.4869281045751634,Soft Rock
0.067,0.03,0.069,0.055,0.016,0.166,0.5551839464882943,Soft Rock
0.011,0.03,0.036,0.047,0.001,0.077,0.4782608695652174,Soft Rock
0.053,0.023,0.031,0.016,0.024,0.107,0.5602094240837696,Soft Rock
0.12,0.048,0.092,0.063,0.053,0.26,0.5816554809843401,Soft Rock
0.06,0.037,0.111,0.08,0.029,0.208,0.491725768321513,Soft Rock
0.047,0.025,0.09,0.074,0.023,0.162,0.5311475409836065,Soft Rock
0.029,0.014,0.025,0.018,0.009,0.068,0.4503311258278146,Soft Rock
0.032,0.023,0.071,0.045,0.011,0.126,0.490272373540856,Soft Rock
0.019,0.014,0.035,0.038,0.014,0.068,0.43037974683544306,Soft Rock
0.013,0.013,0.03,0.019,0.009,0.056,0.5137614678899083,Soft Rock
0.034,0.01,0.029,0.035,0.013,0.073,0.44785276073619634,Soft Rock
0.041,0.011,0.046,0.035,0.034,0.098,0.4558139534883721,Soft Rock
0.026,0.015,0.055,0.03,0.013,0.096,0.5106382978723404,Soft Rock
0.034,0.009,0.045,0.035,0.021,0.088,0.4607329842931937,Soft Rock
0.065,0.003,0.063,0.044,0.04,0.131,0.4612676056338028,Soft Rock
0.048,0.025,0.049,0.029,0.033,0.122,0.4860557768924303,Soft Rock
0.019,0.021,0.05,0.035,0.008,0.09,0.5142857142857142,Soft Rock
0.023,0.006,0.033,0.031,0.009,0.062,0.45588235294117646,Soft Rock
0.04,0.023,0.037,0.044,0.021,0.1,0.44052863436123346,Soft Rock
0.049,0.016,0.034,0.027,0.014,0.099,0.515625,Soft Rock
0.026,0.003,0.022,0.022,0.009,0.051,0.4180327868852459,Soft Rock
0.018,0.006,0.023,0.023,0.005,0.047,0.41964285714285715,Soft Rock
0.028,0.005,0.021,0.009,0.008,0.054,0.432,Soft Rock
0.031,0.017,0.02,0.013,0.006,0.068,0.576271186440678,Soft Rock
0.045,0.022,0.035,0.029,0.014,0.102,0.5125628140703518,Soft Rock
0.05,0.004,0.041,0.036,0.016,0.095,0.475,Soft Rock
0.053,0.006,0.031,0.03,0.01,0.09,0.47619047619047616,Soft Rock
0.04,0.024,0.05,0.034,0.025,0.114,0.5135135135135135,Soft Rock
0.055,0.011,0.025,0.015,0.019,0.091,0.4504950495049505,Soft Rock
0.059,0.014,0.05,0.04,0.037,0.123,0.46946564885496184,Soft Rock
0.051,0.014,0.043,0.024,0.032,0.108,0.5595854922279793,Soft Rock
0.027,0.017,0.049,0.038,0.002,0.093,0.5195530726256983,Soft Rock
0.042,0.022,0.059,0.049,0.03,0.123,0.4900398406374502,Soft Rock
0.052,0.014,0.045,0.037,0.018,0.111,0.5211267605633803,Soft Rock
0.022,0.015,0.041,0.029,0.019,0.078,0.46706586826347307,Soft Rock
0.049,0.004,0.054,0.037,0.01,0.107,0.5879120879120879,Soft Rock
0.024,0.008,0.027,0.026,0.015,0.059,0.46825396825396826,Soft Rock
0.059,0.034,0.068,0.063,0.037,0.161,0.4680232558139535,Soft Rock
0.054,0.013,0.047,0.04,0.021,0.114,0.4810126582278481,Soft Rock
0.055,0.027,0.083,0.038,0.017,0.165,0.5555555555555556,Soft Rock
0.028,0.014,0.034,0.022,0.015,0.076,0.48717948717948717,Soft Rock
0.047,0.038,0.076,0.063,0.021,0.161,0.5127388535031847,Soft Rock
0.052,0.019,0.046,0.037,0.013,0.117,0.5223214285714286,Soft Rock
0.039,0.01,0.049,0.042,0.02,0.098,0.46226415094339623,Soft Rock
0.095,0.045,0.074,0.037,0.029,0.214,0.601123595505618,Soft Rock
0.029,0.012,0.02,0.015,0.008,0.061,0.4326241134751773,Soft Rock
0.04,0.022,0.045,0.027,0.004,0.107,0.5544041450777202,Soft Rock
0.042,0.013,0.049,0.041,0.024,0.104,0.4727272727272727,Soft Rock
0.036,0.017,0.035,0.03,0.01,0.088,0.4971751412429379,Soft Rock
0.031,0.004,0.018,0.007,0.022,0.053,0.4953271028037383,Soft Rock
0.053,0.024,0.041,0.04,0.017,0.118,0.5221238938053098,Soft Rock
0.062,0.021,0.069,0.041,0.027,0.152,0.49032258064516127,Punk Rock
0.061,0.031,0.055,0.078,0.023,0.147,0.4551083591331269,Punk Rock
0.058,0.019,0.022,0.019,0.023,0.099,0.47368421052631576,Punk Rock
0.055,0.017,0.058,0.036,0.013,0.13,0.4961832061068702,Punk Rock
0.053,0.021,0.053,0.054,0.016,0.127,0.5120967741935484,Punk Rock
0.064,0.022,0.092,0.076,0.037,0.178,0.46965699208443273,Punk Rock
0.056,0.024,0.052,0.046,0.022,0.132,0.4714285714285714,Punk Rock
0.053,0.018,0.045,0.035,0.018,0.116,0.47540983606557374,Punk Rock
0.066,0.02,0.031,0.037,0.029,0.117,0.42857142857142855,Punk Rock
0.065,0.022,0.047,0.037,0.018,0.134,0.4542372881355932,Punk Rock
0.068,0.019,0.04,0.045,0.03,0.127,0.47388059701492535,Punk Rock
0.08,0.019,0.039,0.052,0.055,0.138,0.38873239436619716,Punk Rock
0.06,0.034,0.073,0.055,0.019,0.167,0.49117647058823527,Punk Rock
0.077,0.01,0.064,0.063,0.025,0.151,0.483974358974359,Punk Rock
0.067,0.042,0.087,0.058,0.02,0.196,0.5064599483204134,Punk Rock
0.076,0.021,0.047,0.045,0.037,0.144,0.48484848484848486,Punk Rock
0.064,0.019,0.051,0.042,0.025,0.134,0.48028673835125446,Punk Rock
0.064,0.021,0.042,0.037,0.027,0.127,0.49224806201550386,Punk Rock
0.057,0.019,0.063,0.041,0.034,0.139,0.5018050541516246,Punk Rock
0.096,0.045,0.06,0.061,0.015,0.201,0.5207253886010362,Punk Rock
0.026,0.011,0.037,0.026,0.021,0.074,0.42528735632183906,Punk Rock
0.036,0.009,0.029,0.028,0.019,0.074,0.44047619047619047,Punk Rock
0.077,0.027,0.058,0.065,0.017,0.162,0.5175718849840255,Punk Rock
0.033,0.019,0.045,0.033,0.022,0.097,0.42543859649122806,Punk Rock
0.085,0.022,0.05,0.033,0.032,0.157,0.575091575091575,Punk Rock
0.055,0.015,0.048,0.049,0.035,0.118,0.4259927797833935,Punk Rock
0.082,0.013,0.036,0.037,0.037,0.131,0.445578231292517,Punk Rock
0.06,0.03,0.062,0.036,0.03,0.152,0.5714285714285714,Punk Rock
0.06,0.036,0.038,0.029,0.024,0.134,0.5173745173745173,Punk Rock
0.054,0.021,0.054,0.029,0.025,0.129,0.5058823529411764,Punk Rock
0.065,0.022,0.041,0.029,0.026,0.128,0.4942084942084942,Punk Rock
0.021,0.014,0.025,0.027,0.014,0.06,0.45454545454545453,Punk Rock
0.049,0.043,0.064,0.037,0.029,0.156,0.46987951807228917,Punk Rock
0.053,0.019,0.069,0.029,0.03,0.141,0.47157190635451507,Punk Rock
0.045,0.019,0.047,0.049,0.014,0.111,0.4826086956521739,Punk Rock
0.096,0.039,0.045,0.026,0.056,0.18,0.5389221556886228,Punk Rock
0.052,0.023,0.047,0.061,0.025,0.122,0.4295774647887324,Punk Rock
0.038,0.014,0.041,0.027,0.021,0.093,0.5636363636363636,Punk Rock
0.068,0.017,0.062,0.05,0.016,0.147,0.5485074626865671,Punk Rock
0.078,0.021,0.033,0.028,0.043,0.132,0.4631578947368421,Punk Rock
0.077,0.019,0.062,0.051,0.026,0.158,0.5602836879432624,Punk Rock
0.065,0.02,0.07,0.064,0.018,0.155,0.5254237288135594,Punk Rock
0.041,0.015,0.068,0.045,0.022,0.124,0.4806201550387597,Punk Rock
0.062,0.017,0.07,0.058,0.022,0.149,0.4983277591973244,Punk Rock
0.063,0.019,0.032,0.029,0.03,0.114,0.5253456221198156,Punk Rock
0.06,0.019,0.026,0.022,0.019,0.105,0.4646017699115044,Punk Rock
0.06,0.038,0.057,0.044,0.017,0.155,0.545774647887324,Punk Rock
0.04,0.017,0.032,0.031,0.022,0.089,0.49171270718232046,Punk Rock
0.109,0.009,0.033,0.043,0.042,0.151,0.4507462686567164,Punk Rock
0.04,0.015,0.049,0.033,0.017,0.104,0.4663677130044843,Punk Rock
0.085,0.02,0.039,0.034,0.055,0.144,0.44171779141104295,Punk Rock
0.052,0.03,0.066,0.039,0.027,0.148,0.6218487394957983,Punk Rock
0.096,0.022,0.062,0.057,0.07,0.18,0.4195804195804196,Punk Rock
0.053,0.02,0.047,0.05,0.012,0.12,0.5194805194805194,Punk Rock
0.053,0.013,0.045,0.032,0.019,0.111,0.45867768595041325,Punk Rock
0.04,0.021,0.049,0.032,0.01,0.11,0.5641025641025641,Punk Rock
0.037,0.007,0.029,0.024,0.016,0.073,0.4451219512195122,Punk Rock
0.04,0.025,0.05,0.032,0.011,0.115,0.539906103286385,Punk Rock
0.035,0.023,0.055,0.035,0.019,0.113,0.48917748917748916,Punk Rock
0.07,0.023,0.066,0.061,0.026,0.159,0.4937888198757764,Punk Rock
0.08,0.033,0.046,0.039,0.046,0.159,0.5063694267515924,Punk Rock
0.069,0.033,0.136,0.09,0.028,0.238,0.5348314606741573,Punk Rock
0.027,0.014,0.017,0.024,0.01,0.058,0.4793388429752066,Punk Rock
0.043,0.02,0.021,0.017,0.014,0.084,0.47191011235955055,Punk Rock
0.059,0.027,0.068,0.055,0.036,0.154,0.4782608695652174,Punk Rock
0.052,0.012,0.04,0.023,0.028,0.104,0.48372093023255813,Punk Rock
