IncidenceVerbs,IncidenceAdj,IncidenceNouns,IncidenceCon,IncidencePron,ContentIncidence,ContentDiversity,label
0.053,0.007,0.022,0.036,0.03,0.082,0.37272727272727274,Pop Rock
0.023,0.01,0.023,0.022,0.011,0.056,0.509090909090909,Pop Rock
0.049,0.01,0.037,0.039,0.012,0.096,0.5079365079365079,Pop Rock
0.091,0.012,0.083,0.073,0.032,0.186,0.5849056603773585,Pop Rock
0.042,0.015,0.024,0.008,0.015,0.081,0.648,Pop Rock
0.033,0.006,0.015,0.001,0.007,0.054,0.5869565217391305,Pop Rock
0.025,0.02,0.051,0.036,0.013,0.096,0.49740932642487046,Pop Rock
0.027,0.008,0.027,0.023,0.013,0.062,0.4806201550387597,Pop Rock
0.032,0.031,0.042,0.032,0.021,0.105,0.5172413793103449,Pop Rock
0.05,0.028,0.033,0.023,0.02,0.111,0.6098901098901099,Pop Rock
0.041,0.019,0.049,0.026,0.022,0.109,0.5422885572139303,Pop Rock
0.028,0.007,0.012,0.013,0.012,0.047,0.41228070175438597,Pop Rock
0.044,0.016,0.048,0.051,0.018,0.108,0.5294117647058824,Pop Rock
0.037,0.011,0.036,0.021,0.023,0.084,0.42424242424242425,Pop Rock
0.052,0.017,0.044,0.048,0.013,0.113,0.46122448979591835,Pop Rock
0.017,0.012,0.031,0.036,0.015,0.06,0.4195804195804196,Tecnopop
0.019,0.004,0.019,0.015,0.014,0.042,0.4117647058823529,Tecnopop
0.032,0.019,0.071,0.04,0.024,0.122,0.488,Tecnopop
0.046,0.017,0.046,0.035,0.011,0.109,0.5265700483091788,Tecnopop
0.023,0.007,0.026,0.016,0.011,0.056,0.4827586206896552,Tecnopop
0.056,0.017,0.073,0.042,0.016,0.146,0.5177304964539007,Tecnopop
0.083,0.022,0.036,0.036,0.054,0.141,0.4259818731117825,Tecnopop
0.07,0.021,0.096,0.089,0.029,0.187,0.5013404825737265,Tecnopop
0.104,0.015,0.078,0.065,0.041,0.197,0.5915915915915916,Tecnopop
0.04,0.009,0.043,0.048,0.022,0.092,0.46,Tecnopop
0.04,0.003,0.04,0.031,0.018,0.083,0.4256410256410256,Tecnopop
0.045,0.009,0.035,0.026,0.026,0.089,0.5144508670520231,Tecnopop
0.033,0.006,0.036,0.021,0.004,0.075,0.4838709677419355,Tecnopop
0.089,0.015,0.042,0.038,0.062,0.146,0.42196531791907516,Tecnopop
0.054,0.013,0.04,0.03,0.029,0.107,0.4885844748858447,Tecnopop
0.029,0.011,0.04,0.025,0.008,0.08,0.5,Tecnopop
0.04,0.003,0.04,0.031,0.018,0.083,0.4256410256410256,Tecnopop
0.122,0.085,0.234,0.098,0.035,0.441,0.6475770925110133,Tecnopop
0.042,0.014,0.081,0.084,0.004,0.137,0.4756944444444444,Tecnopop
0.097,0.036,0.123,0.094,0.05,0.256,0.5039370078740157,Tecnopop
0.143,0.065,0.214,0.166,0.097,0.422,0.4988179669030733,Tecnopop
0.03,0.012,0.068,0.035,0.021,0.11,0.5472636815920398,Tecnopop
0.09,0.059,0.131,0.105,0.029,0.28,0.561122244488978,Tecnopop
0.038,0.01,0.02,0.018,0.021,0.068,0.4657534246575342,Tecnopop
0.057,0.006,0.043,0.035,0.046,0.106,0.4092664092664093,Tecnopop
0.03,0.012,0.033,0.02,0.02,0.075,0.5033557046979866,Tecnopop
0.025,0.012,0.027,0.014,0.011,0.064,0.5333333333333333,Tecnopop
0.101,0.026,0.107,0.085,0.036,0.234,0.5032258064516129,Tecnopop
0.078,0.034,0.042,0.018,0.035,0.154,0.5220338983050847,Pop Rock
0.104,0.011,0.075,0.051,0.053,0.19,0.4600484261501211,Pop Rock
0.032,0.017,0.028,0.006,0.004,0.077,0.5833333333333334,Pop Rock
0.048,0.028,0.074,0.069,0.016,0.15,0.4702194357366771,Pop Rock
0.043,0.019,0.043,0.029,0.011,0.105,0.49528301886792453,Pop Rock
0.076,0.04,0.091,0.068,0.012,0.207,0.5766016713091922,Pop Rock
0.067,0.026,0.07,0.051,0.037,0.163,0.49544072948328266,Pop Rock
0.071,0.031,0.055,0.024,0.026,0.157,0.5992366412213741,Pop Rock
0.084,0.032,0.096,0.052,0.027,0.212,0.5158150851581509,Pop Rock
0.056,0.045,0.08,0.033,0.045,0.181,0.505586592178771,Pop Rock
0.065,0.024,0.036,0.016,0.032,0.125,0.4844961240310077,Pop Rock
0.06,0.024,0.08,0.045,0.019,0.164,0.5256410256410257,Pop Rock
0.062,0.028,0.054,0.038,0.031,0.144,0.46006389776357826,Pop Rock
0.087,0.031,0.064,0.05,0.027,0.182,0.41935483870967744,Pop Rock
0.086,0.016,0.069,0.031,0.044,0.171,0.5074183976261127,Pop Rock
0.098,0.029,0.046,0.021,0.033,0.173,0.4726775956284153,Pop Rock
0.09,0.014,0.041,0.018,0.023,0.145,0.5017301038062284,Pop Rock
0.081,0.02,0.06,0.029,0.041,0.161,0.5078864353312302,Pop Rock
0.08,0.046,0.129,0.067,0.028,0.255,0.5379746835443038,Pop Rock
0.058,0.031,0.066,0.049,0.029,0.155,0.44412607449856734,Pop Rock
0.078,0.04,0.07,0.031,0.019,0.188,0.5545722713864307,Pop Rock
0.072,0.036,0.076,0.03,0.025,0.184,0.5679012345679012,Pop Rock
0.071,0.027,0.057,0.027,0.024,0.155,0.49206349206349204,Pop Rock
0.058,0.027,0.052,0.045,0.03,0.137,0.45364238410596025,Pop Rock
0.045,0.02,0.041,0.035,0.009,0.106,0.4491525423728814,Pop Rock
0.062,0.017,0.045,0.028,0.019,0.124,0.46616541353383456,Pop Rock
0.04,0.057,0.15,0.031,0.023,0.247,0.6639784946236559,Pop Rock
0.043,0.02,0.043,0.03,0.011,0.106,0.49765258215962443,Pop Rock
0.062,0.021,0.062,0.044,0.023,0.145,0.4393939393939394,Pop Rock
0.062,0.015,0.059,0.049,0.036,0.136,0.43870967741935485,Pop Rock
0.066,0.006,0.033,0.03,0.019,0.105,0.4166666666666667,Pop Rock
0.129,0.039,0.099,0.116,0.032,0.267,0.5437881873727087,Pop Rock
0.06,0.033,0.064,0.025,0.016,0.157,0.5286195286195287,Pop Rock
0.05,0.024,0.054,0.031,0.018,0.128,0.4904214559386973,Pop Rock
0.06,0.037,0.097,0.062,0.028,0.194,0.5480225988700564,Pop Rock
0.066,0.042,0.076,0.052,0.036,0.184,0.5427728613569321,Pop Rock
0.061,0.016,0.057,0.021,0.023,0.134,0.5234375,Pop Rock
0.071,0.019,0.029,0.031,0.034,0.119,0.41754385964912283,Pop Rock
0.078,0.026,0.068,0.02,0.007,0.172,0.6323529411764706,Pop Rock
0.102,0.029,0.117,0.023,0.04,0.248,0.6666666666666666,Pop Rock
0.088,0.028,0.09,0.12,0.048,0.206,0.47575057736720555,Pop Rock
0.077,0.016,0.066,0.03,0.034,0.159,0.49226006191950467,Pop Rock
0.092,0.02,0.046,0.025,0.036,0.158,0.512987012987013,Pop Rock
0.093,0.034,0.044,0.071,0.042,0.171,0.5089285714285714,Pop Rock
0.08,0.018,0.076,0.029,0.038,0.174,0.651685393258427,Pop Rock
0.091,0.042,0.074,0.04,0.035,0.207,0.5798319327731093,Pop Rock
0.076,0.024,0.061,0.054,0.048,0.161,0.509493670886076,Pop Rock
0.057,0.041,0.087,0.077,0.022,0.185,0.4817708333333333,Pop Rock
0.1,0.016,0.059,0.047,0.045,0.175,0.5993150684931506,Pop Rock
0.075,0.073,0.094,0.048,0.008,0.242,0.6368421052631579,Pop Rock
0.048,0.019,0.051,0.04,0.039,0.118,0.4154929577464789,Pop Rock
0.057,0.031,0.077,0.056,0.03,0.165,0.5015197568389058,Pop Rock
0.062,0.062,0.07,0.058,0.013,0.194,0.5388888888888889,Pop Rock
0.092,0.022,0.113,0.058,0.018,0.227,0.4871244635193133,Pop Rock
0.039,0.007,0.044,0.029,0.027,0.09,0.410958904109589,Pop Rock
0.078,0.034,0.065,0.04,0.025,0.177,0.5145348837209303,Pop Rock
0.078,0.025,0.052,0.03,0.044,0.155,0.45857988165680474,Pop Rock
0.057,0.018,0.096,0.091,0.031,0.171,0.44881889763779526,Pop Rock
0.102,0.023,0.044,0.048,0.065,0.169,0.47875354107648727,Pop Rock
0.072,0.022,0.047,0.018,0.034,0.141,0.5361216730038023,Pop Rock
0.043,0.011,0.047,0.014,0.022,0.101,0.4469026548672566,Pop Rock
0.046,0.013,0.051,0.018,0.039,0.11,0.4602510460251046,Pop Rock
0.048,0.032,0.085,0.048,0.0,0.165,0.6,Pop Rock
0.047,0.01,0.044,0.023,0.014,0.101,0.5674157303370787,Pop Rock
0.04,0.013,0.044,0.057,0.032,0.097,0.37890625,Pop Rock
0.053,0.033,0.053,0.006,0.018,0.139,0.5387596899224806,Pop Rock
0.043,0.026,0.049,0.043,0.017,0.118,0.472,Pop Rock
0.096,0.019,0.075,0.032,0.033,0.19,0.4973821989528796,Pop Rock
0.088,0.023,0.067,0.042,0.039,0.178,0.4708994708994709,Pop Rock
0.062,0.021,0.047,0.015,0.017,0.13,0.5349794238683128,Pop Rock
0.042,0.02,0.05,0.029,0.022,0.112,0.49557522123893805,Pop Rock
0.053,0.029,0.082,0.063,0.014,0.164,0.5503355704697986,Pop Rock
0.065,0.026,0.046,0.039,0.027,0.137,0.46757679180887374,Pop Rock
0.027,0.018,0.069,0.026,0.017,0.114,0.6195652173913043,Pop Rock
0.092,0.021,0.062,0.037,0.038,0.175,0.5537974683544303,Pop Rock
0.035,0.026,0.052,0.025,0.017,0.113,0.5255813953488372,Pop Rock
0.028,0.01,0.018,0.011,0.008,0.056,0.5384615384615384,Pop Rock
0.079,0.032,0.103,0.08,0.032,0.214,0.5035294117647059,Pop Rock
0.053,0.013,0.032,0.036,0.023,0.098,0.44144144144144143,Pop Rock
0.052,0.034,0.085,0.064,0.027,0.171,0.5,Pop Rock
0.057,0.011,0.028,0.009,0.045,0.096,0.5680473372781065,Pop Rock
0.069,0.017,0.04,0.028,0.034,0.126,0.46494464944649444,Pop Rock
0.104,0.014,0.079,0.053,0.055,0.197,0.4758454106280193,Pop Rock
0.065,0.02,0.056,0.033,0.026,0.141,0.5802469135802469,Pop Rock
0.078,0.035,0.082,0.065,0.012,0.195,0.5619596541786743,Pop Rock
0.033,0.007,0.022,0.007,0.013,0.062,0.543859649122807,Pop Rock
0.055,0.025,0.063,0.048,0.022,0.143,0.49310344827586206,Pop Rock
0.069,0.032,0.064,0.022,0.027,0.165,0.6179775280898876,Pop Rock
0.044,0.028,0.056,0.035,0.011,0.128,0.5446808510638298,Pop Rock
0.039,0.03,0.079,0.023,0.018,0.148,0.5736434108527132,Pop Rock
0.099,0.028,0.056,0.039,0.036,0.183,0.4765625,Pop Rock
0.068,0.021,0.048,0.033,0.024,0.137,0.528957528957529,Pop Rock
0.04,0.016,0.037,0.022,0.013,0.093,0.5535714285714286,Pop Rock
0.094,0.028,0.06,0.021,0.039,0.182,0.5083798882681564,Pop Rock
0.038,0.041,0.154,0.043,0.014,0.233,0.6164021164021164,Pop Rock
0.046,0.017,0.028,0.025,0.021,0.091,0.455,Pop Rock
0.074,0.011,0.039,0.042,0.04,0.124,0.5486725663716814,Pop Rock
0.064,0.021,0.079,0.057,0.033,0.164,0.5173501577287066,Pop Rock
0.082,0.025,0.057,0.047,0.031,0.164,0.5046153846153846,Pop Rock
0.106,0.016,0.053,0.026,0.035,0.175,0.47043010752688175,Pop Rock
0.088,0.015,0.08,0.059,0.037,0.183,0.5069252077562327,Pop Rock
0.079,0.02,0.041,0.025,0.031,0.14,0.4861111111111111,Pop Rock
0.041,0.008,0.026,0.027,0.014,0.075,0.4143646408839779,Pop Rock
0.066,0.034,0.081,0.062,0.007,0.181,0.5552147239263804,Pop Rock
0.063,0.025,0.019,0.021,0.024,0.107,0.5,Pop Rock
0.021,0.002,0.052,0.043,0.041,0.075,0.38860103626943004,Pop Rock
0.075,0.054,0.115,0.055,0.017,0.244,0.5893719806763285,Pop Rock
0.067,0.018,0.051,0.033,0.018,0.136,0.5506072874493927,Pop Rock
0.059,0.021,0.042,0.011,0.015,0.122,0.5893719806763285,Pop Rock
0.036,0.015,0.046,0.022,0.017,0.097,0.5388888888888889,Pop Rock
0.106,0.063,0.127,0.083,0.044,0.296,0.5381818181818182,Pop Rock
0.088,0.045,0.111,0.038,0.027,0.244,0.6130653266331658,Pop Rock
0.026,0.018,0.04,0.036,0.018,0.084,0.47191011235955055,Pop Rock
0.064,0.024,0.069,0.06,0.041,0.157,0.43131868131868134,Pop Rock
0.046,0.021,0.067,0.052,0.022,0.134,0.46689895470383275,Pop Rock
0.066,0.019,0.038,0.039,0.02,0.123,0.5747663551401869,Pop Rock
0.06,0.027,0.094,0.07,0.019,0.181,0.5070028011204482,Pop Rock
0.03,0.018,0.031,0.022,0.018,0.079,0.3969849246231156,Pop Rock
0.044,0.02,0.057,0.05,0.018,0.121,0.55,Pop Rock
0.084,0.035,0.127,0.062,0.03,0.246,0.5178947368421053,Pop Rock
0.067,0.021,0.085,0.047,0.02,0.173,0.5148809523809523,Pop Rock
0.035,0.016,0.05,0.048,0.006,0.101,0.4469026548672566,Pop Rock
0.066,0.034,0.081,0.062,0.007,0.181,0.5552147239263804,Pop Rock
0.06,0.03,0.108,0.055,0.019,0.198,0.6325878594249201,Pop Rock
0.096,0.057,0.104,0.062,0.035,0.257,0.5574837310195228,Pop Rock
0.04,0.007,0.028,0.026,0.024,0.075,0.4143646408839779,Pop Rock
0.059,0.019,0.046,0.024,0.019,0.124,0.543859649122807,Tecnopop
0.042,0.013,0.05,0.036,0.035,0.105,0.45064377682403434,Tecnopop
0.058,0.021,0.056,0.028,0.024,0.135,0.5232558139534884,Tecnopop
0.064,0.028,0.055,0.041,0.023,0.147,0.4867549668874172,Tecnopop
0.052,0.011,0.035,0.023,0.027,0.098,0.4803921568627451,Tecnopop
0.102,0.038,0.083,0.065,0.063,0.223,0.4560327198364008,Tecnopop
0.032,0.024,0.044,0.029,0.014,0.1,0.4830917874396135,Tecnopop
0.042,0.019,0.06,0.053,0.014,0.121,0.45318352059925093,Tecnopop
0.034,0.013,0.041,0.033,0.006,0.088,0.49162011173184356,Tecnopop
0.059,0.021,0.064,0.061,0.022,0.144,0.4931506849315068,Tecnopop
0.033,0.046,0.068,0.064,0.035,0.147,0.44954128440366975,Tecnopop
0.094,0.021,0.105,0.092,0.061,0.22,0.4489795918367347,Tecnopop
0.038,0.028,0.073,0.053,0.023,0.139,0.49466192170818507,Tecnopop
0.071,0.032,0.092,0.064,0.034,0.195,0.5735294117647058,Tecnopop
0.049,0.026,0.064,0.034,0.021,0.139,0.5018050541516246,Tecnopop
0.087,0.005,0.04,0.038,0.053,0.132,0.3905325443786982,Tecnopop
0.048,0.016,0.048,0.039,0.02,0.112,0.4628099173553719,Tecnopop
0.03,0.023,0.023,0.015,0.006,0.076,0.5352112676056338,Tecnopop
0.053,0.017,0.055,0.046,0.024,0.125,0.44802867383512546,Tecnopop
0.049,0.014,0.051,0.088,0.015,0.114,0.36421725239616615,Tecnopop
0.04,0.018,0.056,0.052,0.021,0.114,0.46153846153846156,Tecnopop
0.046,0.008,0.045,0.038,0.021,0.099,0.4479638009049774,Tecnopop
0.028,0.025,0.063,0.039,0.017,0.116,0.5043478260869565,Tecnopop
0.04,0.016,0.081,0.042,0.017,0.137,0.5310077519379846,Tecnopop
0.017,0.016,0.051,0.031,0.007,0.084,0.45161290322580644,Tecnopop
0.058,0.018,0.08,0.078,0.014,0.156,0.46987951807228917,Tecnopop
0.023,0.015,0.05,0.046,0.005,0.088,0.4808743169398907,Tecnopop
0.078,0.037,0.05,0.081,0.018,0.165,0.42857142857142855,Tecnopop
0.012,0.005,0.028,0.032,0.0,0.045,0.45918367346938777,Tecnopop
0.039,0.01,0.054,0.057,0.028,0.103,0.4256198347107438,Tecnopop
0.05,0.024,0.066,0.031,0.004,0.14,0.5555555555555556,Tecnopop
0.037,0.016,0.047,0.038,0.012,0.1,0.42735042735042733,Tecnopop
0.038,0.008,0.071,0.072,0.016,0.117,0.45703125,Tecnopop
0.04,0.01,0.048,0.035,0.021,0.098,0.4803921568627451,Tecnopop
0.025,0.018,0.029,0.008,0.017,0.072,0.5538461538461539,Tecnopop
0.099,0.021,0.112,0.111,0.047,0.232,0.44787644787644787,Tecnopop
0.051,0.01,0.066,0.058,0.028,0.127,0.4409722222222222,Tecnopop
0.022,0.023,0.06,0.056,0.01,0.105,0.4375,Tecnopop
0.031,0.036,0.07,0.038,0.003,0.137,0.5661157024793388,Tecnopop
0.05,0.015,0.044,0.04,0.021,0.109,0.44129554655870445,Tecnopop
0.013,0.012,0.043,0.016,0.01,0.068,0.5151515151515151,Tecnopop
0.033,0.009,0.029,0.024,0.008,0.071,0.5182481751824818,Tecnopop
0.04,0.02,0.053,0.038,0.008,0.113,0.509009009009009,Tecnopop
0.015,0.01,0.044,0.039,0.004,0.069,0.42592592592592593,Tecnopop
0.009,0.013,0.035,0.019,0.008,0.057,0.5277777777777778,Tecnopop
0.019,0.01,0.023,0.043,0.003,0.052,0.2694300518134715,Tecnopop
0.091,0.024,0.094,0.118,0.042,0.209,0.42827868852459017,Tecnopop
0.045,0.011,0.043,0.026,0.019,0.099,0.46919431279620855,Tecnopop
0.047,0.031,0.05,0.086,0.025,0.128,0.41025641025641024,Tecnopop
0.029,0.007,0.033,0.033,0.004,0.069,0.4394904458598726,Tecnopop
0.032,0.014,0.05,0.025,0.012,0.096,0.4485981308411215,Tecnopop
0.028,0.036,0.047,0.034,0.017,0.111,0.4605809128630705,Tecnopop
0.069,0.028,0.125,0.103,0.029,0.222,0.4723404255319149,Tecnopop
0.026,0.006,0.058,0.037,0.024,0.09,0.410958904109589,Tecnopop
0.037,0.015,0.066,0.048,0.014,0.118,0.5,Tecnopop
0.027,0.006,0.04,0.024,0.014,0.073,0.6033057851239669,Tecnopop
0.028,0.007,0.03,0.031,0.003,0.065,0.5,Tecnopop
0.062,0.02,0.092,0.079,0.026,0.174,0.5471698113207547,Tecnopop
0.034,0.021,0.086,0.063,0.025,0.141,0.45483870967741935,Tecnopop
0.077,0.014,0.056,0.045,0.042,0.147,0.5364963503649635,Tecnopop
0.045,0.046,0.084,0.074,0.042,0.175,0.49157303370786515,Tecnopop
0.065,0.032,0.049,0.037,0.049,0.146,0.5934959349593496,Tecnopop
0.055,0.02,0.074,0.063,0.045,0.149,0.4421364985163205,Tecnopop
0.021,0.005,0.027,0.022,0.011,0.053,0.48623853211009177,Tecnopop
0.065,0.007,0.041,0.038,0.022,0.113,0.4312977099236641,Power-Pop
0.027,0.008,0.034,0.024,0.011,0.069,0.5036496350364964,Power-Pop
0.033,0.011,0.036,0.018,0.019,0.08,0.46511627906976744,Power-Pop
0.042,0.016,0.028,0.023,0.019,0.086,0.4673913043478261,Power-Pop
0.056,0.027,0.06,0.054,0.035,0.143,0.4525316455696203,Power-Pop
0.055,0.027,0.059,0.053,0.035,0.141,0.44761904761904764,Power-Pop
0.067,0.026,0.057,0.031,0.013,0.15,0.5376344086021505,Power-Pop
0.041,0.014,0.043,0.03,0.009,0.098,0.5568181818181818,Power-Pop
0.029,0.012,0.037,0.02,0.019,0.078,0.49056603773584906,Power-Pop
0.042,0.034,0.045,0.028,0.016,0.121,0.5238095238095238,Power-Pop
0.074,0.023,0.09,0.074,0.047,0.187,0.4640198511166253,Power-Pop
0.111,0.022,0.09,0.041,0.039,0.223,0.5234741784037559,Power-Pop
0.071,0.022,0.063,0.073,0.04,0.156,0.5591397849462365,Power-Pop
0.069,0.021,0.042,0.051,0.041,0.132,0.41509433962264153,Power-Pop
0.087,0.014,0.147,0.035,0.063,0.248,0.5321888412017167,Power-Pop
0.068,0.02,0.036,0.033,0.034,0.124,0.484375,Power-Pop
0.04,0.028,0.056,0.037,0.021,0.124,0.5254237288135594,Power-Pop
0.053,0.02,0.084,0.06,0.022,0.157,0.6569037656903766,Power-Pop
0.034,0.014,0.027,0.016,0.01,0.075,0.5434782608695652,Power-Pop
0.023,0.01,0.028,0.027,0.01,0.061,0.4552238805970149,Power-Pop
0.038,0.024,0.047,0.033,0.022,0.109,0.48444444444444446,Power-Pop
0.025,0.007,0.028,0.026,0.024,0.06,0.38961038961038963,Power-Pop
0.063,0.022,0.095,0.077,0.031,0.18,0.45918367346938777,Power-Pop
0.023,0.005,0.032,0.022,0.005,0.06,0.45112781954887216,Power-Pop
0.021,0.01,0.016,0.012,0.012,0.047,0.44761904761904764,Power-Pop
0.045,0.031,0.07,0.037,0.032,0.146,0.49324324324324326,Power-Pop
0.02,0.007,0.033,0.013,0.011,0.06,0.48,Power-Pop
0.058,0.035,0.089,0.048,0.032,0.182,0.5368731563421829,Power-Pop
0.029,0.018,0.029,0.025,0.015,0.076,0.4662576687116564,Power-Pop
0.025,0.017,0.056,0.046,0.003,0.098,0.49746192893401014,Power-Pop
0.035,0.017,0.047,0.041,0.015,0.099,0.4669811320754717,Power-Pop
0.039,0.011,0.044,0.024,0.016,0.094,0.5164835164835165,Power-Pop
0.03,0.014,0.026,0.028,0.016,0.07,0.44025157232704404,Power-Pop
0.077,0.028,0.069,0.057,0.029,0.174,0.5072886297376094,Power-Pop
0.043,0.016,0.044,0.042,0.018,0.103,0.44782608695652176,Power-Pop
0.028,0.022,0.033,0.028,0.011,0.083,0.5,Power-Pop
0.03,0.012,0.029,0.015,0.012,0.071,0.5182481751824818,Power-Pop
0.027,0.015,0.027,0.027,0.015,0.069,0.43670886075949367,Power-Pop
0.027,0.02,0.041,0.028,0.009,0.088,0.43781094527363185,Power-Pop
0.076,0.006,0.046,0.06,0.041,0.128,0.45390070921985815,Pop Rock
0.056,0.023,0.04,0.043,0.023,0.119,0.5085470085470085,Pop Rock
0.07,0.031,0.049,0.068,0.037,0.15,0.40431266846361186,Pop Rock
0.055,0.016,0.047,0.049,0.033,0.118,0.5042735042735043,Pop Rock
0.07,0.012,0.056,0.05,0.033,0.138,0.44660194174757284,Pop Rock
0.04,0.021,0.051,0.035,0.021,0.112,0.49122807017543857,Pop Rock
0.058,0.032,0.051,0.036,0.037,0.141,0.4828767123287671,Pop Rock
0.047,0.007,0.037,0.027,0.017,0.091,0.455,Pop Rock
0.045,0.025,0.032,0.027,0.014,0.102,0.5340314136125655,Pop Rock
0.05,0.014,0.055,0.026,0.019,0.119,0.5920398009950248,Pop Rock
0.052,0.016,0.056,0.043,0.031,0.124,0.47876447876447875,Pop Rock
0.029,0.017,0.025,0.028,0.004,0.071,0.5144927536231884,Pop Rock
0.021,0.007,0.028,0.014,0.008,0.056,0.42748091603053434,Pop Rock
0.052,0.009,0.034,0.024,0.025,0.095,0.4634146341463415,Pop Rock
0.056,0.033,0.086,0.046,0.021,0.175,0.5537974683544303,Pop Rock
0.075,0.012,0.056,0.054,0.033,0.143,0.45110410094637227,Pop Rock
0.074,0.019,0.037,0.046,0.054,0.13,0.4262295081967213,Pop Rock
0.068,0.011,0.067,0.045,0.035,0.146,0.49491525423728816,Pop Rock
0.055,0.014,0.038,0.039,0.022,0.107,0.4841628959276018,Pop Rock
0.08,0.024,0.068,0.064,0.028,0.172,0.48044692737430167,Pop Rock
0.012,0.013,0.025,0.022,0.006,0.05,0.5208333333333334,Pop Rock
0.049,0.024,0.087,0.048,0.022,0.16,0.5194805194805194,Pop Rock
0.063,0.016,0.061,0.04,0.013,0.14,0.5833333333333334,Pop Rock
0.05,0.009,0.031,0.038,0.027,0.09,0.33962264150943394,Pop Rock
0.026,0.006,0.024,0.016,0.008,0.056,0.42748091603053434,Pop Rock
0.071,0.029,0.07,0.053,0.039,0.17,0.4509283819628647,Pop Rock
0.049,0.011,0.046,0.016,0.013,0.106,0.6022727272727273,Pop Rock
0.045,0.006,0.034,0.034,0.017,0.085,0.4473684210526316,Pop Rock
0.059,0.008,0.043,0.042,0.032,0.11,0.44,Pop Rock
0.068,0.021,0.037,0.008,0.028,0.126,0.6,Pop Rock
0.068,0.011,0.034,0.022,0.026,0.113,0.49130434782608695,Pop Rock
0.051,0.004,0.038,0.027,0.046,0.093,0.3940677966101695,Pop Rock
0.07,0.05,0.059,0.038,0.027,0.179,0.540785498489426,Pop Rock
0.051,0.022,0.054,0.029,0.02,0.127,0.5358649789029536,Pop Rock
0.05,0.016,0.037,0.041,0.039,0.103,0.4345991561181435,Pop Rock
0.052,0.039,0.056,0.035,0.03,0.147,0.5121951219512195,Pop Rock
0.021,0.004,0.029,0.037,0.008,0.054,0.3776223776223776,Pop Rock
0.062,0.016,0.049,0.045,0.029,0.127,0.5247933884297521,Pop Rock
0.055,0.019,0.064,0.024,0.027,0.138,0.5847457627118644,Pop Rock
0.042,0.016,0.031,0.019,0.017,0.089,0.45408163265306123,Pop Rock
0.066,0.019,0.072,0.061,0.013,0.157,0.45375722543352603,Pop Rock
0.038,0.02,0.042,0.044,0.047,0.1,0.36900369003690037,Pop Rock
0.034,0.014,0.044,0.052,0.009,0.092,0.4791666666666667,Pop Rock
0.058,0.022,0.057,0.052,0.018,0.137,0.5074074074074074,Pop Rock
0.035,0.018,0.036,0.02,0.015,0.089,0.4734042553191489,Pop Rock
0.076,0.034,0.041,0.028,0.02,0.151,0.5992063492063492,Pop Rock
0.02,0.003,0.021,0.015,0.017,0.044,0.4,Pop Rock
0.048,0.008,0.033,0.037,0.04,0.089,0.413953488372093,Pop Rock
0.04,0.039,0.087,0.033,0.017,0.166,0.5886524822695035,Pop Rock
0.039,0.028,0.05,0.027,0.015,0.117,0.5246636771300448,Pop Rock
0.053,0.027,0.065,0.019,0.017,0.145,0.5513307984790875,Pop Rock
0.057,0.027,0.051,0.036,0.039,0.135,0.4891304347826087,Pop Rock
0.016,0.015,0.024,0.015,0.009,0.055,0.5445544554455446,Pop Rock
0.035,0.01,0.041,0.037,0.012,0.086,0.47513812154696133,Pop Rock
0.052,0.015,0.04,0.034,0.017,0.107,0.47767857142857145,Pop Rock
0.043,0.023,0.047,0.026,0.018,0.113,0.5067264573991032,Pop Rock
0.045,0.009,0.031,0.033,0.028,0.085,0.4292929292929293,Pop Rock
0.042,0.019,0.049,0.05,0.018,0.11,0.48672566371681414,Pop Rock
0.024,0.013,0.026,0.024,0.013,0.063,0.4666666666666667,Pop Rock
0.022,0.004,0.015,0.013,0.011,0.041,0.47674418604651164,Pop Rock
0.056,0.019,0.04,0.028,0.039,0.115,0.45454545454545453,Pop Rock
0.051,0.007,0.039,0.048,0.032,0.097,0.3730769230769231,Pop Rock
0.047,0.014,0.048,0.024,0.026,0.109,0.5618556701030928,Pop Rock
0.026,0.016,0.028,0.019,0.018,0.07,0.47297297297297297,Pop Rock
0.056,0.016,0.047,0.067,0.018,0.119,0.42805755395683454,Pop Rock
0.021,0.005,0.017,0.015,0.011,0.043,0.4174757281553398,Pop Rock
0.072,0.04,0.05,0.047,0.029,0.162,0.4807121661721068,Pop Rock
0.052,0.051,0.048,0.037,0.01,0.151,0.4855305466237942,Pop Rock
0.058,0.01,0.052,0.042,0.045,0.12,0.46332046332046334,Pop Rock
0.028,0.005,0.014,0.016,0.006,0.047,0.39166666666666666,Pop Rock
0.044,0.034,0.045,0.041,0.015,0.123,0.5234042553191489,Pop Rock
0.048,0.013,0.074,0.018,0.015,0.135,0.6053811659192825,Pop Rock
0.033,0.003,0.011,0.014,0.025,0.047,0.3949579831932773,Pop Rock
0.019,0.009,0.019,0.003,0.013,0.047,0.47,Pop Rock
0.034,0.006,0.024,0.016,0.01,0.064,0.43243243243243246,Pop Rock
0.095,0.021,0.072,0.038,0.024,0.188,0.5251396648044693,Pop Rock
0.059,0.025,0.05,0.05,0.044,0.134,0.47183098591549294,Pop Rock
0.07,0.023,0.064,0.042,0.042,0.157,0.628,Pop Rock
0.031,0.007,0.037,0.026,0.007,0.075,0.4934210526315789,Pop Rock
